# Constructed from biom file
#OTU ID	SRR29282889_trimmed	SRR29282890_trimmed	SRR29282891_trimmed	SRR29282892_trimmed	SRR29282893_trimmed	SRR29282894_trimmed	SRR29282895_trimmed	SRR29282896_trimmed	SRR29282897_trimmed	SRR29282898_trimmed	SRR29282899_trimmed	SRR29282900_trimmed	SRR29282901_trimmed	SRR29282902_trimmed
f2efd8e12f30a0bf7ec09eae5c1c3ce4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0
c8d5fdad1c73aff1dcef33fdbee4f96c	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48c3844f5505b6be95e242e1774407f2	46.0	0.0	0.0	8.0	21.0	23.0	0.0	22.0	0.0	0.0	21.0	38.0	238.0	93.0
fef60faaa2115a8e4d837c32ab065a00	55.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0005e4ccde04c1d75cdfb1c33a39f4e5	0.0	0.0	0.0	0.0	0.0	290.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58e8401745653be156c1eeab13741ddf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0
0c9129a8820d005457ebb087eb2a8da0	1028.0	0.0	0.0	174.0	244.0	42.0	140.0	233.0	0.0	0.0	428.0	800.0	2.0	215.0
e61b0197ecdbb63d5f6ffb54ac497e20	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
881b0274462f36ecc7ae913532514be9	18.0	0.0	134.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
88df7b174388decdb11a663bff5d0c38	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32da2c2bd1e2b2bf9e643f15f3232919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
84dc08e931b065868c29ea05a662d5c8	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	363.0	0.0
1a816608b6256f939ba8c78a135680a8	223.0	0.0	389.0	30.0	0.0	0.0	0.0	0.0	742.0	0.0	0.0	0.0	221.0	0.0
cb4e617feed7e8c2633af0377a179e32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.0	0.0	0.0	0.0	0.0	0.0
aa01166179cbadc51016bb33b3d9985c	42.0	0.0	184.0	85.0	0.0	308.0	0.0	548.0	287.0	0.0	633.0	276.0	0.0	69.0
fe9b282158d815524f5be32644331312	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1c5e3f4b20c5ada4b5d228196c76a041	0.0	0.0	461.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f50cd320fad965477e1c210ebc3eecdd	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bd814cdd834a7f63bdec5a6148bf0121	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ebca4f7b7abafbf59f110e879f876d54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0
48e7110c086597a06c933177d0e8cd73	87.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6e5f2a40e21b8d006f15aaddcca6cf7e	0.0	0.0	0.0	0.0	17.0	49.0	0.0	63.0	4.0	70.0	5.0	0.0	0.0	22.0
128d38ff8be90b5fc76be3b31d1dda86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0
9f4dd1d96383ccea8589cdf2597b9842	0.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1392.0	95.0	0.0	0.0	0.0
58729bcdbd805a246e172bfe105ce29f	87.0	0.0	46.0	0.0	0.0	2.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
911ab3e9d6882079f15a709938cca889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0
a5a5aa2f4feabceaa5d858a2fe31d2cf	0.0	134.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d5a0ec51b392e7ed6a324b6df7630620	1520.0	609.0	99.0	0.0	0.0	0.0	0.0	16.0	7.0	1926.0	0.0	13.0	23.0	23.0
ba9e297209d5dc3c8693e5bdc9ba73aa	89.0	0.0	8.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
99350ef0a74076246c704537fc88a5ec	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0
172bee8a24dbd0c26d5f7acbd0b5fb37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
02884ff5a59abe7077334e7469941025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.0	0.0	0.0	0.0	0.0	0.0
2d215fbbe9726f2eed95729b749dab82	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d300abddd9769da6f6f100b61ef79490	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	829.0	0.0	0.0	0.0	0.0	0.0
1fa0422d32158d67b7de5bc1c431e86f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0
400f5153c99224ca53731765a1314ec0	0.0	0.0	0.0	0.0	20.0	0.0	41.0	0.0	0.0	0.0	34.0	0.0	4.0	13.0
658a3ed6fe66a84969a476e85851ef39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
2e3ceb69344c67dc625c4a22c9fdcdb5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800.0
6f37f2ac9c467a80d23ecd921817fc90	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.0	0.0
b3935d3a4697627d86a80cf66174e581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
ff299d924392171b4a615f090ecd9b91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.0
f32d71ccf9cccfec3af565ea89a3c4c3	0.0	0.0	6.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0
66683baafd8028a7541128fd9a29880b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0
f10904d273aefa87269e49f4288b9d6e	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3269fd9cff45fa35b94d98a08fa7d63c	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4652e0628d775f187a26f0c9faaad705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
d43fe36e7ea953a921cb3b9a3f59a5c0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
948f8d90629c2e3c11ea6e0e24cc5973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	49.0
6f4ae519367c8abe04a98c97e35d356d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0
fc4394826d78b72d6e16be1f58fd03cc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0
b6c62852e4a30cce7a72f5f9a0e5388e	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e4cbee88ab078f45c2114d2afa6e17db	379.0	0.0	477.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	359.0	100.0	4388.0	0.0
d88fbe75d0ec0628109ff5d5f48abfaf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106.0
fa535300d3e006164261986adea0a6b9	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	518.0	181.0	0.0	28.0	1330.0
8ba9c77a1ef0c70b21777f3864e7e786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0
807e2888a8787d3551e36393d4d7040f	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9abdebc7018c643776fee3907cc8a208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	337.0	48.0	0.0	6.0	0.0	29.0
8bdf28f9aee85d419b46a85790a60241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
531087e67c05490dd779f8b9c2b1da34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	6.0
434a78f0678ddd40deb635d2e9db61da	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c4fa497ea1aa1f55e22a066b726b9dc0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0
63ca59e0dbb0f4b17ce6a9a505fb7dd4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
ee0b983c8b2fe11d13a5a7a30e5a40db	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4cb39d555ccada740b9da6c380601f43	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d6b8fd82e845b243edd80f38299b79c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	20.0
b2d786f898ac44edcf95a7218a76eba6	0.0	0.0	0.0	143.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8ef2780106f525469367d21729d23d22	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f726bf2dcf983fe443d8b39ec3525810	230.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
70417096c3a37d0880f0028d575d3447	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	33.0
df751efe436d230c5f1a0ad8c771fa65	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20a72f90ad10fa48b5ae0f6f60d93d1a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0
25639ec169aa1d0657847ffce88983ef	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
3bb4114028c61cd4c8f18fd610238ed7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0
2ff69cbafc10c68dffd88b7518958014	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4ae0c85b379be46ea1a2ad92f7db1531	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0b7a9419880a5194fff71f39a8044209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0
47f312b1ca5c4585774b87994e6e3a35	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d0f8af7209a86852f5da822865d4d185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0
236ea26b59ad440e38aaecc44270ebd6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0
fa09b64b7c97e42eb0b15579b0d39d7f	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55525aa3525f3c1d58119e00834888c4	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3de95d8d3719d35e3a5e0ddb2d7df247	0.0	0.0	0.0	94.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0
3d776c43990acd55ae9dc4cb15dfc21a	0.0	0.0	0.0	5.0	11.0	0.0	6.0	29.0	18.0	88.0	0.0	0.0	0.0	0.0
c7fa6f9f3428f7577b972a6bb2fc8513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
04ff24cea7e42907ec89bf06b72c06b7	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
536824ec1738f36fd8808dbdeb340d3d	0.0	0.0	322.0	175.0	50.0	0.0	11.0	0.0	0.0	0.0	4.0	0.0	53.0	70.0
4c4085f62e63cde7e74e5923df90bb23	0.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127.0
c6a721050e4ecc58d275df0616310a79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0
cece245fdc15cab82ccba00e0f49317d	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0
56a3206c7697512af33500372f806895	0.0	0.0	0.0	614.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
88703171f89aaa403583c203c7a4975d	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7e9dba476f5074fa05d4a3713abf911f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
868c5d76c0d985a2180809f2a4f4a89e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0
746cae55bb4206fbdbbd02d69b498001	16.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	6.0	8.0	10.0
5f8be0bb8d6976cdd877584cc0455c11	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
08f093b8b88a69620f05f3f901aa8207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0
6b649db08265e278c489d7f9e1a7473b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0
fc42a321d4e31d99f10f584557598f11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	202.0
9f333273bdc42e6bd25cf9b9351afd8f	194.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fcd261fb1145b0daa4b3befdac4d1b8b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0
6ac1ddea61ea5908be869a0c35c45d6e	0.0	0.0	0.0	14.0	262.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	752.0	49.0
122473388d3cd93f23fabc0bb9b3415c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
d0e8291f39a6cefc91f465c68cde87df	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
59e8240735034278997c185584fec666	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
edbe7b07b1b9e9d2c57d01385a626adc	0.0	0.0	13.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cde9d4533705c7bae0bfc9d1b00fae05	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7823c896f766f7f572524b74a0b62653	8.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	7.0	0.0
b960fd007c34e06d27e5f67ac773912f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
ccde5a703f71a22660962467210f1e6f	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	11.0	0.0	0.0
3402d9892047018dd257b1407ac905f2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0
357db39768977771a015a7d5c7b3f1e4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
2c625c0bcf8c4b4c673c557cd62175d6	0.0	0.0	0.0	0.0	0.0	221.0	282.0	41.0	0.0	0.0	0.0	0.0	20.0	0.0
bcbbcb9813b6668efea7ce749828f675	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8ff4ac00f133dcc36bafd25bcba48b51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0
31ce778ff591dc1e75684c3b91c270ce	1840.0	0.0	0.0	33.0	385.0	359.0	0.0	31.0	224.0	0.0	0.0	0.0	1056.0	0.0
163079e4398d6dadd82c2c68a3871893	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65dfb494797623cd4f105ab9fac35f86	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1957ea0f69a438123096874be8ecdbb1	0.0	0.0	113.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
85b214c08e7735f6b09094827c13f1c7	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d110df6c24270c479d620898ef84e9e4	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f2442b6464a1070db06d8d26d0cf6cd1	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
73899be7c0397ebddd9ba995e2e82810	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0
68dda5a01896e2ca0f0d9595596a74c5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0
eefea41c2bd775f5df2415bee396eb85	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	189.0	0.0	0.0	0.0	0.0	0.0
2c120b3f1b9c84d535bcd79649a2bcba	0.0	0.0	14.0	129.0	0.0	0.0	0.0	493.0	0.0	0.0	0.0	0.0	0.0	0.0
01c6aaa326bb5a961fb6b4d0aca6eb05	0.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
418ac279c372b8e3f4b92d6ce5d73f57	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	44.0	7.0
fb3844f0df0b746607b4c71bea38cd64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0
9e758ed6ac4a6312ae5756d72b279412	48.0	0.0	0.0	0.0	0.0	0.0	215.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0
82a7b8ad1d04ec4ef39267bcfff149fb	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f894351ae6d6ead304b53474acdf3e25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0
a69a044d6d462d56ca5387c43065c9bf	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7a64ba09ca843b1c82583d9b55e664c1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
66c633b1c4dc2a20cf963491b1dfb768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
c77a4d99b3fda1e108b277913d1fc372	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
787408b3b481c3844ca19b408f7cf624	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	27.0	29.0	15.0
73cce2f373d696bf7ecbef1d0994f81b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0
db964da6b94125d35bb41cf0a9373ed8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0
7082687e6461e76c63f4cf1ffbf0550a	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0
d75ce3e8ec5f83f6e8ac9bfd7e661506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0
e5b6217554cff52b113d1babd77e5842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0
3b452ee06f0da031b8ade0a0a97d5645	0.0	0.0	0.0	7.0	7.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0
3f79192cc8af91e5e85917a5a9ea7dbd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0
5bb8ad0776aff9f67497a74f581eb2d5	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f6aadb28e99d13bd20e0e05651603d40	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0
8aa2ee00ea278bd9cc4fda2e244f9357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0
2861477db5ddd27b1d70f1b6ef6b0cd5	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e2686a1cc9942ffe2aebe307a6f6a8cd	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c5dcb50c51c9a16ea9a9c9c131be835f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0
8e4bf0e5b69bd6c4480a202aeb947ba3	0.0	0.0	0.0	0.0	224.0	0.0	494.0	0.0	314.0	0.0	0.0	0.0	164.0	0.0
fe94b2e57af0d217dbaa8c921c7326d3	250.0	0.0	517.0	1416.0	240.0	502.0	792.0	433.0	299.0	0.0	0.0	86.0	582.0	17.0
f6619aa2b25eec985e3c290a42985afc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0
2e69a608641346b728aae90816faec00	12.0	0.0	0.0	36.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	4.0	12.0	0.0
477f3a03e807419aabc4df268a3ee81c	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a8931ffcad9b1bd13383c9d2731e491a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0
7ca4563f3bd876aedda938182633fa94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	28.0
5b0e2e363eccb022279d850c791d0df2	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c7533fe194378e9ee7aaf7e0ad7f3a3e	0.0	0.0	0.0	0.0	0.0	293.0	0.0	0.0	16.0	52.0	24.0	0.0	351.0	49.0
70a121ddff307c6166d2a30d6c519b57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
bcc30c1a70609d1f829128475f3f56bf	0.0	0.0	0.0	0.0	0.0	0.0	63.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0
417f969d45cd9d7a94b4f9757656e10d	21.0	0.0	39.0	0.0	44.0	68.0	78.0	0.0	0.0	0.0	0.0	23.0	72.0	0.0
7d0cfa7d226d23848f6905cf46f16eb5	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
72e2540fb0ebb82e893dd19017d49277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0
15547fef5ed1b22a4c5da15f4f3a1fde	22.0	0.0	0.0	17.0	0.0	5.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0
4a840f8115e1feb31f26d297c2fac582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
a739eed1802986674e45b8a946ae185a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	161.0
b05083725af8836e43b85d33d112a428	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6bcb27ae065f597746e0e7de1b0e7fb4	0.0	0.0	0.0	22.0	0.0	6.0	112.0	0.0	0.0	0.0	0.0	0.0	87.0	0.0
e51722eecefde58f7d3499fe55ed2f3a	50.0	0.0	0.0	0.0	88.0	0.0	20.0	0.0	126.0	0.0	0.0	0.0	0.0	65.0
74778e9a78df78a346c7b4a92586ebea	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b1d13e260b15a73f56cffcb5321923fe	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41b99c9a1a24077138a1f5c580443b29	0.0	0.0	0.0	0.0	107.0	55.0	236.0	0.0	262.0	0.0	0.0	0.0	12.0	11.0
e6e5cc3a5ba0a8ee38f63763c8f2e39d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	151.0
aaed36d52b8d589ea9597d468d05a806	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
901803a8927de2622839b8a93c709ada	0.0	0.0	0.0	0.0	0.0	167.0	25.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0
1149cf5da8d0009c870c784402929546	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
